36956555-2,2021-08-14,1.0,true,false,false
36956555-2,2021-08-15,1.0,true,false,false
36956555-2,2021-08-16,1.0,true,false,false
36956555-2,2021-08-19,1.0,true,false,false
36956555-2,2021-08-20,1.0,true,false,false
36956555-2,2021-08-21,1.0,true,false,false
36956555-2,2021-08-24,0.0,false,false,false
36956555-2,2021-08-25,0.7,true,false,true
36956555-2,2021-08-26,1.0,true,false,false
36956555-2,2021-08-29,0.0,true,false,true
36956555-2,2021-08-30,1.0,true,false,false
36956555-2,2021-08-31,1.0,true,false,false
48081528-5,2021-08-04,1.0,true,false,false
48081528-5,2021-08-05,1.0,true,false,false
48081528-5,2021-08-06,0.0,false,false,false
48081528-5,2021-08-09,0.0,false,true,false
48081528-5,2021-08-10,1.0,true,false,false
48081528-5,2021-08-11,1.0,true,false,false
48081528-5,2021-08-14,1.0,true,false,false
48081528-5,2021-08-15,1.0,true,false,false
48081528-5,2021-08-16,1.0,true,false,false
48081528-5,2021-08-19,1.0,true,false,false
48081528-5,2021-08-20,1.0,true,false,false
48081528-5,2021-08-21,1.0,true,false,false
48081528-5,2021-08-24,1.0,true,false,false
48081528-5,2021-08-25,1.0,true,false,false
48081528-5,2021-08-26,0.0,false,false,false
48081528-5,2021-08-29,1.0,true,false,false
48081528-5,2021-08-30,1.0,true,false,false
48081528-5,2021-08-31,1.0,true,false,false
42207860-5,2021-08-04,0.7,true,false,true
42207860-5,2021-08-05,1.0,true,false,false
42207860-5,2021-08-06,1.0,true,false,false
42207860-5,2021-08-09,1.0,true,false,false
42207860-5,2021-08-10,1.0,true,false,false
42207860-5,2021-08-11,1.0,true,false,false
42207860-5,2021-08-14,1.0,true,false,false
42207860-5,2021-08-15,1.0,true,false,false
42207860-5,2021-08-16,1.0,true,false,false
42207860-5,2021-08-19,1.0,true,false,false
42207860-5,2021-08-20,1.0,true,false,false
42207860-5,2021-08-21,1.0,true,false,false
42207860-5,2021-08-24,1.0,true,false,false
42207860-5,2021-08-25,1.0,true,false,false
42207860-5,2021-08-26,1.0,true,false,false
42207860-5,2021-08-29,1.0,true,false,false
42207860-5,2021-08-30,1.0,true,false,false
42207860-5,2021-08-31,0.0,false,true,false
46800425-8,2021-08-04,1.0,true,false,false
46800425-8,2021-08-05,0.5,true,false,true
46800425-8,2021-08-06,1.0,true,false,false
46800425-8,2021-08-09,1.0,true,false,false
46800425-8,2021-08-10,1.0,true,false,false
46800425-8,2021-08-11,1.0,true,false,false
46800425-8,2021-08-14,1.0,true,false,false
46800425-8,2021-08-15,1.0,true,false,false
46800425-8,2021-08-16,1.0,true,false,false
46800425-8,2021-08-19,1.0,true,false,false
46800425-8,2021-08-20,1.0,true,false,false
46800425-8,2021-08-21,1.0,true,false,false
46800425-8,2021-08-24,0.3,true,false,true
46800425-8,2021-08-25,1.0,true,false,false
46800425-8,2021-08-26,1.0,true,false,false
46800425-8,2021-08-29,1.0,true,false,false
46800425-8,2021-08-30,1.0,true,false,false
46800425-8,2021-08-31,1.0,true,false,false
43231568-6,2021-08-04,1.0,true,false,false
43231568-6,2021-08-05,0.0,false,true,false
43231568-6,2021-08-06,0.0,false,true,false
43231568-6,2021-08-09,1.0,true,false,false
43231568-6,2021-08-10,0.5,true,false,true
43231568-6,2021-08-11,1.0,true,false,false
43231568-6,2021-08-14,1.0,true,false,false
43231568-6,2021-08-15,0.0,false,true,false
43231568-6,2021-08-16,1.0,true,false,false
43231568-6,2021-08-19,1.0,true,false,false
43231568-6,2021-08-20,1.0,true,false,false
43231568-6,2021-08-21,1.0,true,false,false
43231568-6,2021-08-24,1.0,true,false,false
43231568-6,2021-08-25,1.0,true,false,false
43231568-6,2021-08-26,1.0,true,false,false
43231568-6,2021-08-29,1.0,true,false,false
43231568-6,2021-08-30,0.0,false,false,false
43231568-6,2021-08-31,1.0,true,false,false
37211758-8,2021-08-04,1.0,true,false,false
37211758-8,2021-08-05,0.0,false,false,false
37211758-8,2021-08-06,1.0,true,false,false
37211758-8,2021-08-09,1.0,true,false,false
37211758-8,2021-08-10,0.6,true,false,true
37211758-8,2021-08-11,0.2,true,false,true
37211758-8,2021-08-14,1.0,true,false,false
37211758-8,2021-08-15,0.0,false,false,false
37211758-8,2021-08-16,1.0,true,false,false
37211758-8,2021-08-19,1.0,true,false,false
37211758-8,2021-08-20,1.0,true,false,false
37211758-8,2021-08-21,1.0,true,false,false
37211758-8,2021-08-24,1.0,true,false,false
37211758-8,2021-08-25,1.0,true,false,false
37211758-8,2021-08-26,1.0,true,false,false
37211758-8,2021-08-29,1.0,true,false,false
37211758-8,2021-08-30,1.0,true,false,false
37211758-8,2021-08-31,1.0,true,false,false
37931225-1,2021-08-04,1.0,true,false,false
37931225-1,2021-08-05,1.0,true,false,false
37931225-1,2021-08-06,1.0,true,false,false
37931225-1,2021-08-09,1.0,true,false,false
37931225-1,2021-08-10,1.0,true,false,false
37931225-1,2021-08-11,1.0,true,false,false
37931225-1,2021-08-14,1.0,true,false,false
37931225-1,2021-08-15,1.0,true,false,false
37931225-1,2021-08-16,1.0,true,false,false
37931225-1,2021-08-19,1.0,true,false,false
37931225-1,2021-08-20,1.0,true,false,false
37931225-1,2021-08-21,1.0,true,false,false
37931225-1,2021-08-24,0.0,false,false,false
37931225-1,2021-08-25,1.0,true,false,false
37931225-1,2021-08-26,1.0,true,false,false
37931225-1,2021-08-29,1.0,true,false,false
37931225-1,2021-08-30,0.6,true,false,true
37931225-1,2021-08-31,1.0,true,false,false
44080641-0,2021-08-04,1.0,true,false,false
44080641-0,2021-08-05,0.0,false,false,false
44080641-0,2021-08-06,0.5,true,false,true
44080641-0,2021-08-09,1.0,true,false,false
44080641-0,2021-08-10,1.0,true,false,false
44080641-0,2021-08-11,1.0,true,false,false
44080641-0,2021-08-14,1.0,true,false,false
44080641-0,2021-08-15,0.0,false,true,false
44080641-0,2021-08-16,1.0,true,false,false
44080641-0,2021-08-19,0.0,false,false,false
44080641-0,2021-08-20,0.0,false,true,false
44080641-0,2021-08-21,1.0,true,false,false
44080641-0,2021-08-24,1.0,true,false,false
44080641-0,2021-08-25,1.0,true,false,false
44080641-0,2021-08-26,1.0,true,false,false
44080641-0,2021-08-29,0.0,true,false,true
44080641-0,2021-08-30,1.0,true,false,false
44080641-0,2021-08-31,1.0,true,false,false
39083636-1,2021-08-04,1.0,true,false,false
39083636-1,2021-08-05,1.0,true,false,false
39083636-1,2021-08-06,1.0,true,false,false
39083636-1,2021-08-09,1.0,true,false,false
39083636-1,2021-08-10,1.0,true,false,false
39083636-1,2021-08-11,1.0,true,false,false
39083636-1,2021-08-14,1.0,true,false,false
39083636-1,2021-08-15,1.0,true,false,false
39083636-1,2021-08-16,0.4,true,false,true
39083636-1,2021-08-19,0.8,true,false,true
39083636-1,2021-08-20,1.0,true,false,false
39083636-1,2021-08-21,0.1,true,false,true
39083636-1,2021-08-24,1.0,true,false,false
39083636-1,2021-08-25,1.0,true,false,false
39083636-1,2021-08-26,1.0,true,false,false
39083636-1,2021-08-29,0.0,false,false,false
39083636-1,2021-08-30,1.0,true,false,false
39083636-1,2021-08-31,1.0,true,false,false
44754068-1,2021-08-04,1.0,true,false,false
44754068-1,2021-08-05,1.0,true,false,false
44754068-1,2021-08-06,1.0,true,false,false
44754068-1,2021-08-09,0.0,false,false,false
44754068-1,2021-08-10,1.0,true,false,false
44754068-1,2021-08-11,1.0,true,false,false
44754068-1,2021-08-14,1.0,true,false,false
44754068-1,2021-08-15,0.9,true,false,true
44754068-1,2021-08-16,1.0,true,false,false
44754068-1,2021-08-19,1.0,true,false,false
44754068-1,2021-08-20,0.0,false,false,false
44754068-1,2021-08-21,1.0,true,false,false
44754068-1,2021-08-24,1.0,true,false,false
44754068-1,2021-08-25,1.0,true,false,false
44754068-1,2021-08-26,1.0,true,false,false
44754068-1,2021-08-29,1.0,true,false,false
44754068-1,2021-08-30,1.0,true,false,false
44754068-1,2021-08-31,1.0,true,false,false
41317087-7,2021-08-04,1.0,true,false,false
41317087-7,2021-08-05,1.0,true,false,false
41317087-7,2021-08-06,1.0,true,false,false
41317087-7,2021-08-09,1.0,true,false,false
41317087-7,2021-08-10,1.0,true,false,false
41317087-7,2021-08-11,1.0,true,false,false
41317087-7,2021-08-14,1.0,true,false,false
41317087-7,2021-08-15,1.0,true,false,false
41317087-7,2021-08-16,1.0,true,false,false
41317087-7,2021-08-19,1.0,true,false,false
41317087-7,2021-08-20,1.0,true,false,false
41317087-7,2021-08-21,1.0,true,false,false
41317087-7,2021-08-24,1.0,true,false,false
41317087-7,2021-08-25,1.0,true,false,false
41317087-7,2021-08-26,0.0,false,false,false
41317087-7,2021-08-29,1.0,true,false,false
41317087-7,2021-08-30,1.0,true,false,false
41317087-7,2021-08-31,1.0,true,false,false
31365566-2,2021-08-04,1.0,true,false,false
31365566-2,2021-08-05,1.0,true,false,false
31365566-2,2021-08-06,1.0,true,false,false
31365566-2,2021-08-09,1.0,true,false,false
31365566-2,2021-08-10,1.0,true,false,false
31365566-2,2021-08-11,1.0,true,false,false
31365566-2,2021-08-14,1.0,true,false,false
31365566-2,2021-08-15,1.0,true,false,false
31365566-2,2021-08-16,1.0,true,false,false
31365566-2,2021-08-19,1.0,true,false,false
31365566-2,2021-08-20,1.0,true,false,false
31365566-2,2021-08-21,1.0,true,false,false
31365566-2,2021-08-24,1.0,true,false,false
31365566-2,2021-08-25,0.0,false,false,false
31365566-2,2021-08-26,1.0,true,false,false
31365566-2,2021-08-29,1.0,true,false,false
31365566-2,2021-08-30,1.0,true,false,false
31365566-2,2021-08-31,1.0,true,false,false
33370634-5,2021-08-04,1.0,true,false,false
33370634-5,2021-08-05,0.0,false,false,false
33370634-5,2021-08-06,1.0,true,false,false
33370634-5,2021-08-09,0.0,false,false,false
33370634-5,2021-08-10,0.0,false,true,false
33370634-5,2021-08-11,1.0,true,false,false
33370634-5,2021-08-14,1.0,true,false,false
33370634-5,2021-08-15,1.0,true,false,false
33370634-5,2021-08-16,1.0,true,false,false
33370634-5,2021-08-19,1.0,true,false,false
33370634-5,2021-08-20,0.0,false,false,false
33370634-5,2021-08-21,1.0,true,false,false
33370634-5,2021-08-24,1.0,true,false,false
33370634-5,2021-08-25,1.0,true,false,false
33370634-5,2021-08-26,1.0,true,false,false
33370634-5,2021-08-29,1.0,true,false,false
33370634-5,2021-08-30,0.0,false,false,false
33370634-5,2021-08-31,0.0,false,false,false
44226601-3,2021-08-04,1.0,true,false,false
44226601-3,2021-08-05,1.0,true,false,false
44226601-3,2021-08-06,1.0,true,false,false
44226601-3,2021-08-09,1.0,true,false,false
44226601-3,2021-08-10,1.0,true,false,false
44226601-3,2021-08-11,1.0,true,false,false
44226601-3,2021-08-14,1.0,true,false,false
44226601-3,2021-08-15,1.0,true,false,false
44226601-3,2021-08-16,0.0,false,false,false
44226601-3,2021-08-19,1.0,true,false,false
44226601-3,2021-08-20,1.0,true,false,false
44226601-3,2021-08-21,1.0,true,false,false
44226601-3,2021-08-24,1.0,true,false,false
44226601-3,2021-08-25,1.0,true,false,false
44226601-3,2021-08-26,1.0,true,false,false
44226601-3,2021-08-29,1.0,true,false,false
44226601-3,2021-08-30,1.0,true,false,false
44226601-3,2021-08-31,0.5,true,false,true
30960365-6,2021-08-04,1.0,true,false,false
30960365-6,2021-08-05,1.0,true,false,false
30960365-6,2021-08-06,1.0,true,false,false
30960365-6,2021-08-09,1.0,true,false,false
30960365-6,2021-08-10,1.0,true,false,false
30960365-6,2021-08-11,1.0,true,false,false
30960365-6,2021-08-14,1.0,true,false,false
30960365-6,2021-08-15,1.0,true,false,false
30960365-6,2021-08-16,0.4,true,false,true
30960365-6,2021-08-19,1.0,true,false,false
30960365-6,2021-08-20,1.0,true,false,false
30960365-6,2021-08-21,1.0,true,false,false
30960365-6,2021-08-24,1.0,true,false,false
30960365-6,2021-08-25,1.0,true,false,false
30960365-6,2021-08-26,1.0,true,false,false
30960365-6,2021-08-29,1.0,true,false,false
30960365-6,2021-08-30,1.0,true,false,false
30960365-6,2021-08-31,1.0,true,false,false
43130983-3,2021-08-04,1.0,true,false,false
43130983-3,2021-08-05,1.0,true,false,false
43130983-3,2021-08-06,1.0,true,false,false
43130983-3,2021-08-09,1.0,true,false,false
43130983-3,2021-08-10,1.0,true,false,false
43130983-3,2021-08-11,1.0,true,false,false
43130983-3,2021-08-14,1.0,true,false,false
43130983-3,2021-08-15,1.0,true,false,false
43130983-3,2021-08-16,1.0,true,false,false
43130983-3,2021-08-19,1.0,true,false,false
43130983-3,2021-08-20,0.3,true,false,true
43130983-3,2021-08-21,1.0,true,false,false
43130983-3,2021-08-24,1.0,true,false,false
43130983-3,2021-08-25,1.0,true,false,false
43130983-3,2021-08-26,1.0,true,false,false
43130983-3,2021-08-29,1.0,true,false,false
43130983-3,2021-08-30,1.0,true,false,false
43130983-3,2021-08-31,1.0,true,false,false
46038148-3,2021-08-04,1.0,true,false,false
46038148-3,2021-08-05,1.0,true,false,false
46038148-3,2021-08-06,1.0,true,false,false
46038148-3,2021-08-09,0.0,false,false,false
46038148-3,2021-08-10,1.0,true,false,false
46038148-3,2021-08-11,1.0,true,false,false
46038148-3,2021-08-14,1.0,true,false,false
46038148-3,2021-08-15,1.0,true,false,false
46038148-3,2021-08-16,0.0,false,false,false
46038148-3,2021-08-19,0.8,true,false,true
46038148-3,2021-08-20,0.9,true,false,true
46038148-3,2021-08-21,1.0,true,false,false
46038148-3,2021-08-24,0.5,true,false,true
46038148-3,2021-08-25,1.0,true,false,false
46038148-3,2021-08-26,1.0,true,false,false
46038148-3,2021-08-29,0.0,false,false,false
46038148-3,2021-08-30,1.0,true,false,false
46038148-3,2021-08-31,0.0,false,true,false
40464528-7,2021-08-04,1.0,true,false,false
40464528-7,2021-08-05,1.0,true,false,false
40464528-7,2021-08-06,1.0,true,false,false
40464528-7,2021-08-09,1.0,true,false,false
40464528-7,2021-08-10,1.0,true,false,false
40464528-7,2021-08-11,1.0,true,false,false
40464528-7,2021-08-14,0.0,false,false,false
40464528-7,2021-08-15,1.0,true,false,false
40464528-7,2021-08-16,0.0,false,false,false
40464528-7,2021-08-19,0.8,true,false,true
40464528-7,2021-08-20,1.0,true,false,false
40464528-7,2021-08-21,1.0,true,false,false
40464528-7,2021-08-24,1.0,true,false,false
40464528-7,2021-08-25,1.0,true,false,false
40464528-7,2021-08-26,0.0,false,false,false
40464528-7,2021-08-29,1.0,true,false,false
40464528-7,2021-08-30,1.0,true,false,false
40464528-7,2021-08-31,1.0,true,false,false
44678389-5,2021-08-04,1.0,true,false,false
44678389-5,2021-08-05,1.0,true,false,false
44678389-5,2021-08-06,1.0,true,false,false
44678389-5,2021-08-09,1.0,true,false,false
44678389-5,2021-08-10,1.0,true,false,false
44678389-5,2021-08-11,1.0,true,false,false
44678389-5,2021-08-14,1.0,true,false,false
44678389-5,2021-08-15,1.0,true,false,false
44678389-5,2021-08-16,1.0,true,false,false
44678389-5,2021-08-19,1.0,true,false,false
44678389-5,2021-08-20,1.0,true,false,false
44678389-5,2021-08-21,1.0,true,false,false
44678389-5,2021-08-24,0.7,true,false,true
44678389-5,2021-08-25,1.0,true,false,false
44678389-5,2021-08-26,0.0,false,true,false
44678389-5,2021-08-29,1.0,true,false,false
44678389-5,2021-08-30,1.0,true,false,false
44678389-5,2021-08-31,1.0,true,false,false
38484167-8,2021-08-04,1.0,true,false,false
38484167-8,2021-08-05,0.0,false,true,false
38484167-8,2021-08-06,0.7,true,false,true
38484167-8,2021-08-09,1.0,true,false,false
38484167-8,2021-08-10,1.0,true,false,false
38484167-8,2021-08-11,1.0,true,false,false
38484167-8,2021-08-14,1.0,true,false,false
38484167-8,2021-08-15,1.0,true,false,false
38484167-8,2021-08-16,1.0,true,false,false
38484167-8,2021-08-19,0.0,false,true,false
38484167-8,2021-08-20,1.0,true,false,false
38484167-8,2021-08-21,1.0,true,false,false
38484167-8,2021-08-24,1.0,true,false,false
38484167-8,2021-08-25,1.0,true,false,false
38484167-8,2021-08-26,1.0,true,false,false
38484167-8,2021-08-29,1.0,true,false,false
38484167-8,2021-08-30,1.0,true,false,false
38484167-8,2021-08-31,1.0,true,false,false
45671044-8,2021-08-04,0.0,false,false,false
45671044-8,2021-08-05,0.0,false,true,false
45671044-8,2021-08-06,1.0,true,false,false
45671044-8,2021-08-09,1.0,true,false,false
45671044-8,2021-08-10,1.0,true,false,false
45671044-8,2021-08-11,1.0,true,false,false
45671044-8,2021-08-14,1.0,true,false,false
45671044-8,2021-08-15,1.0,true,false,false
45671044-8,2021-08-16,1.0,true,false,false
45671044-8,2021-08-19,1.0,true,false,false
45671044-8,2021-08-20,1.0,true,false,false
45671044-8,2021-08-21,0.6,true,false,true
45671044-8,2021-08-24,1.0,true,false,false
45671044-8,2021-08-25,1.0,true,false,false
45671044-8,2021-08-26,1.0,true,false,false
45671044-8,2021-08-29,1.0,true,false,false
45671044-8,2021-08-30,1.0,true,false,false
45671044-8,2021-08-31,1.0,true,false,false
41040090-8,2021-08-04,0.0,false,false,false
41040090-8,2021-08-05,1.0,true,false,false
41040090-8,2021-08-06,1.0,true,false,false
41040090-8,2021-08-09,0.0,false,false,false
41040090-8,2021-08-10,1.0,true,false,false
41040090-8,2021-08-11,1.0,true,false,false
41040090-8,2021-08-14,1.0,true,false,false
41040090-8,2021-08-15,1.0,true,false,false
41040090-8,2021-08-16,1.0,true,false,false
41040090-8,2021-08-19,1.0,true,false,false
41040090-8,2021-08-20,1.0,true,false,false
41040090-8,2021-08-21,1.0,true,false,false
41040090-8,2021-08-24,0.6,true,false,true
41040090-8,2021-08-25,1.0,true,false,false
41040090-8,2021-08-26,1.0,true,false,true
41040090-8,2021-08-29,1.0,true,false,false
41040090-8,2021-08-30,1.0,true,false,false
41040090-8,2021-08-31,1.0,true,false,false
39094321-0,2021-08-04,1.0,true,false,false
39094321-0,2021-08-05,1.0,true,false,false
39094321-0,2021-08-06,0.0,false,false,false
39094321-0,2021-08-09,1.0,true,false,false
39094321-0,2021-08-10,1.0,true,false,false
39094321-0,2021-08-11,1.0,true,false,false
39094321-0,2021-08-14,1.0,true,false,false
39094321-0,2021-08-15,1.0,true,false,false
39094321-0,2021-08-16,0.0,false,false,false
39094321-0,2021-08-19,0.6,true,false,true
39094321-0,2021-08-20,0.0,false,false,false
39094321-0,2021-08-21,1.0,true,false,false
39094321-0,2021-08-24,1.0,true,false,false
39094321-0,2021-08-25,1.0,true,false,false
39094321-0,2021-08-26,1.0,true,false,false
39094321-0,2021-08-29,1.0,true,false,false
39094321-0,2021-08-30,1.0,true,false,false
39094321-0,2021-08-31,1.0,true,false,false
36369551-8,2021-08-04,1.0,true,false,false
36369551-8,2021-08-05,0.3,true,false,true
36369551-8,2021-08-06,0.0,false,true,false
36369551-8,2021-08-09,1.0,true,false,false
36369551-8,2021-08-10,1.0,true,false,false
36369551-8,2021-08-11,1.0,true,false,false
36369551-8,2021-08-14,1.0,true,false,false
36369551-8,2021-08-15,0.0,false,true,false
36369551-8,2021-08-16,1.0,true,false,false
36369551-8,2021-08-19,1.0,true,false,false
36369551-8,2021-08-20,1.0,true,false,false
36369551-8,2021-08-21,1.0,true,false,false
36369551-8,2021-08-24,1.0,true,false,false
36369551-8,2021-08-25,1.0,true,false,false
36369551-8,2021-08-26,1.0,true,false,false
36369551-8,2021-08-29,1.0,true,false,false
36369551-8,2021-08-30,1.0,true,false,false
36369551-8,2021-08-31,1.0,true,false,false
34555719-3,2021-08-04,1.0,true,false,false
34555719-3,2021-08-05,0.0,false,false,false
34555719-3,2021-08-06,1.0,true,false,false
34555719-3,2021-08-09,1.0,true,false,false
34555719-3,2021-08-10,0.0,false,false,false
34555719-3,2021-08-11,1.0,true,false,false
34555719-3,2021-08-14,1.0,true,false,false
34555719-3,2021-08-15,1.0,true,false,false
34555719-3,2021-08-16,1.0,true,false,false
34555719-3,2021-08-19,1.0,true,false,false
34555719-3,2021-08-20,1.0,true,false,false
34555719-3,2021-08-21,0.0,false,false,false
34555719-3,2021-08-24,1.0,true,false,false
34555719-3,2021-08-25,0.0,false,false,false
34555719-3,2021-08-26,0.0,false,false,false
34555719-3,2021-08-29,1.0,true,false,false
34555719-3,2021-08-30,1.0,true,false,false
34555719-3,2021-08-31,1.0,true,false,false
43772139-8,2021-08-04,1.0,true,false,false
43772139-8,2021-08-05,0.8,true,false,true
43772139-8,2021-08-06,1.0,true,false,false
43772139-8,2021-08-09,1.0,true,false,false
43772139-8,2021-08-10,1.0,true,false,false
43772139-8,2021-08-11,1.0,true,false,false
43772139-8,2021-08-14,1.0,true,false,false
43772139-8,2021-08-15,0.0,false,false,false
43772139-8,2021-08-16,0.9,true,false,true
43772139-8,2021-08-19,1.0,true,false,false
43772139-8,2021-08-20,0.0,false,false,false
43772139-8,2021-08-21,0.5,true,false,true
43772139-8,2021-08-24,1.0,true,false,false
43772139-8,2021-08-25,1.0,true,false,false
43772139-8,2021-08-26,1.0,true,false,false
43772139-8,2021-08-29,0.0,false,false,false
43772139-8,2021-08-30,1.0,true,false,false
43772139-8,2021-08-31,1.0,true,false,false
48435237-1,2021-08-04,1.0,true,false,false
48435237-1,2021-08-05,1.0,true,false,false
48435237-1,2021-08-06,0.0,false,false,false
48435237-1,2021-08-09,1.0,true,false,false
48435237-1,2021-08-10,1.0,true,false,false
48435237-1,2021-08-11,1.0,true,false,false
48435237-1,2021-08-14,1.0,true,false,false
48435237-1,2021-08-15,1.0,true,false,false
48435237-1,2021-08-16,0.0,false,true,false
48435237-1,2021-08-19,0.0,false,true,false
48435237-1,2021-08-20,1.0,true,false,false
48435237-1,2021-08-21,1.0,true,false,false
48435237-1,2021-08-24,1.0,true,false,false
48435237-1,2021-08-25,1.0,true,false,false
